Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensor,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,vision,api,jira
MCF-2020-0067299,Permanent,Data Engineer,TALENT STORK PTE. LTD.,Posted 19 Mar 2020,3,Executive,Engineering,involve development developing scaling big data technologies ( cassandra ). tools data pipeline insights key metrics. build transformation data wide variety data sources sql data technologies. complex data sets / non- requirements. key understand . identify : - scalability . designing data models efficiency quality data. programming programming languages : c c++ python building data pipeline data analytics solutions. strong analytical communication driven understand data. performance tuning . database development relational /distributed systems. data science machine learning tools/technologies plus.,7000.0,7500.0,7250.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067374,Permanent,Machine Learning Engineer - 20160532,CITIBANK N.A.,Posted 19 Mar 2020,3,Middle Management,Banking  Finance,science applications - systems machine learning statistical methods analytics techniques. solutions businesses. plan - ecosystem customer marketing. monitor control phases development process analysis implementation well operational support applications business followed firm clients assets managing issues . 3+ machine pipelines analytics techniques. depth building data processing monitoring. working engineering automation. understanding principles software engineering data analytics. - - tensorflow preferred. financial preferred. bachelors degree/university degree equivalent,5000.0,8500.0,6750.0,High,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067516,Permanent,Cyber Security Engineer,HEARTI LAB PTE. LTD.,Posted 19 Mar 2020,3,Executive,Engineering Information Technology,cyber collaborate data science develop client- product data insights products well develop & collaboration code data detection services,4500.0,7000.0,5750.0,Med,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0066765,Contract,Research Fellow (contract ending 31 March 2021) LARC,STAFFONDEMAND PTE. LTD.,Posted 19 Mar 2020,3,Middle Management,Engineering,( ) researchers urban/ data text mining machine learning deep - big data infrastructure. develop algorithms models. tools systems. assist capabilities big data infrastructure . phd computer science disciplines. relevant possess research . proficient one programming languages: java python c# c++ c. strong interest learning machine . self-motivated . excellent player inter-personal . analytical attention details.,4000.0,8000.0,6000.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MCF-2020-0067637,Contract Permanent,Scientist (Machine Intellection) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D,phd computer science statistics data science intensive fields expertise one : large- learning deep state- - learning techniques different phd corporate application oriented environments independently player tensor caffe cntk strong programming perl bash c/c++ java python r computer vision deep learning interpersonal communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0066535,Permanent,Data Scientist,TRUSTY CARS PTE. LTD.,Posted 18 Mar 2020,3,Executive,Information Technology,large datasets fluid data systems mining techniques ( anomaly detection optimization) identify improvement business/ opportunities / opportunities/ metric mentor fellow members master ph. . computer science statistics quantitative discipline 3 5 - data exposure proficiency quantitative statistical - algorithm-optimization machine data strong working learning programming ( python) fluid variety preferably - attention detail strong communication (oral written presentation ) (technical non-technical) business/ working product- e- advantageous,5000.0,8000.0,6500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0065262,Permanent,Senior Data Engineer,GLOBAL SEARCH PARTNERS PTE. LTD.,Posted 17 Mar 2020,5,Professional,Information Technology,preferably 5-7 relevant proven track development & integration data analytics engineering business data / sql proficient data like python r algorithms framework & open source libraries - - data technologies spark . - nosql databases understanding building working logistics project management self-motivated willing share strong communication visualization collaborate required,4000.0,7500.0,5750.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MCF-2020-0065375,Permanent,AI Computer Vision Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,5,Executive,Engineering,members develop projects specialization image analysis data understand data . closely data systems . build infrastructure preparation data variety sources technology. identify ai/ solve problems. deploy models back- build front- ( app). internal/ data. - - - - tier-1 . bachelor degree computer science field 5 relevant programming problem python c++ familiar r- familiar caffe presentation algorithm proficient english,4000.0,8000.0,6000.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCF-2020-0065537,Permanent,SOFTWARE ENGINEER,MAGRATH (SINGAPORE) PTE. LTD.,Posted 17 Mar 2020,1,Professional,Banking  Finance,designing market data enable enhance overall order provide world class . development technology . guidance closely & compliance & feedback applications production support bachelors masters degree engineering computer science proficiency data structures algorithms high degree comfort programming c/c++ communication,6000.0,8000.0,7000.0,High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0065377,Permanent,Machine Learning Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,3,Executive,Engineering,analyze cleaning needed find 3- data discovery feature long- forecasting learning domain expertise business processes masters ph. . computer science engineering discipline 3 practical data machine - data manipulation data science tools - pytorch communication collaboration people variety proficient english,4000.0,8000.0,6000.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0065347,Permanent,Data Scientist,AMARIS.AI PTE. LTD.,Posted 17 Mar 2020,3,Professional,Information Technology,understand domain problem business develop implement maintenance data support closely data engineers large amounts data variety statistical techniques. documentation solution configuration . integration transfer customer rest members 3+ ( analyzing amounts data) variety statistical techniques. 3+ machine learning techniques: feature evaluation 1+ time 1+ scala . 1+ apache spark 1+ telecommunication/ 1+ deep learning,4000.0,7000.0,5500.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0065321,Permanent,Senior Data Scientist,AMARIS.AI PTE. LTD.,Posted 17 Mar 2020,3,Professional,Information Technology,understand domain problem business develop implement maintenance data support closely data engineers large amounts data variety statistical techniques. documentation solution configuration . integration transfer customer rest members 3+ ( analyzing amounts data) variety statistical techniques. 3+ machine learning techniques: feature evaluation... 1+ time 1+ scala . 1+ apache spark 1+ telecommunication/ 1+ deep learning,6000.0,9000.0,7500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0064632,Permanent,Data Engineer (Junior /  Senior),OMNISTREAM PTE. LTD.,Posted 16 Mar 2020,,Junior Executive,Information Technology,background machine learning data science projects production environment. functional stability / analysis/ queries sql tools / tableau trends data managers operation help insights aptitude learn new things active member graduate mathematics computer science field familiar one programming/scripting sql python data analysis data highly motivated independent projects operating system: unix/ : : redshift,4000.0,6000.0,5000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
MCF-2020-0064450,Permanent,Product Manager (Telco Growth),LIBERTY WIRELESS PTE. LTD.,Posted 16 Mar 2020,5,Manager,Others,roadmap user high end planning assurance vision timely information experiments partner science partnerships measure report leadership new products time measure success provide support aspects product understand abreast insights research help come customer usage degree - management analytical problem oral written communication working pricing analysis working fast,8500.0,11500.0,10000.0,High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0063158,Contract Permanent,Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,minimum bachelor degree field computer science computer engineering mathematics statistics electrical engineering data science . expertise one : data mining learning time- possess minimum 1 relevant independently translate research ideas programs basic data analytics machine learning data python r c++ industry plus deliver tight schedule player research engineering ethics interpersonal communication,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063222,Contract Permanent,Research Engineer (DL for Healthcare) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,understanding structured extraction feature engineering. understanding / unstructured systems enterprise systems/applications. capability systems - - evaluation learning/deep learning tools view research . minimum bachelor degree computer science computer engineering electrical engineering mathematics engineering data science one : data learning deep informatics healthcare data analytics extraction feature series/ plus strong programming software strong data engineering time series python r languages: node.js c++ data science data visualization tools (e.g. deep learning machine learning visualization libraries) data analytics/machine learning/data mining experiences solving real- science problems deliver tight schedule player research engineering ethics interpersonal communication independently innovate demonstrate feasibility research prior dialogue plus,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063211,Contract Permanent,Research Engineer (Data Analytics) Machine Intellection I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,bachelor master degree field computer science computer engineering mathematics statistics electrical engineering data science . expertise one : data mining learning time- . 1-2 independently translate research ideas programs basic data analytics machine learning data python r c++ java deliver tight schedule player research engineering ethics interpersonal communication plus,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063181,Contract Permanent,Scientist (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,feature engineering extraction healthcare data analytics healthcare datasets (structured ) predictive analytics time data ph. . computer science computer engineering mathematics statistics electrical engineering data science intensive fields one addition background / datasets: -deep learning/ machine learning - ! time series analysis / predictive analytics - /healthcare data analytics -natural language processing/text mining -data mining data management corporate application oriented environments 2 independently innovate develop prototypes demonstrate feasibility research ideas data analytics/machine learning/data mining solving real- science problems publication record journals biomedical healthcare datasets ( data ) plus strong programming abilities one : python ( preferred) r c c++ data science tools (e.g. deep learning machine learning visualization libraries) player research engineering learner interpersonal communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063153,Contract Permanent,Senior Research Engineer (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,2,Professional,Sciences  Laboratory  R&D,minimum bachelor degree computer science computer engineering mathematics statistics data science expertise one : data mining -series data analytics . minimum 2 degree environments plus excellent programming language node.js. java c++ proficient python data analytics/ machine learning/ data mining solving real- science problems deliver player research engineering ethics interpersonal communication prior nlp prior medical image,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0062635,Permanent,PowerBI Developer,DIGITAL COMMERCE INTELLIGENCE PTE. LTD.,Posted 13 Mar 2020,2,Professional,Engineering,reports data sources raw data metrics multiple data sources & / . develop completeness data,4500.0,7000.0,5750.0,Med,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
